Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRI39,940.2264150943396,OUT049
FDV04,2703.607843137255,OUT017
NCN14,2932.3086419753085,OUT035
FDH08,3547.902912621359,OUT013
FDS20,3009.5049504950493,OUT046
FDV40,1271.4333333333334,OUT049
FDZ48,70.48837209302326,OUT010
FDS24,2978.6666666666665,OUT027
FDK44,2764.5736434108526,OUT049
FDS48,2340.8275862068967,OUT045
FDK26,1037.3128205128205,OUT010
FDD23,3072.776119402985,OUT045
NCH54,2703.607843137255,OUT017
NCP14,-354.29813664596276,OUT010
FDM60,-1198.6923076923076,OUT010
FDV24,2506.4603174603176,OUT017
FDH08,3547.902912621359,OUT018
FDS12,3412.3194444444443,OUT027
FDR39,4384.108695652174,OUT027
FDP12,2310.0,OUT027
DRF60,5204.5931034482755,OUT027
FDC09,1822.7721518987341,OUT035
FDF50,2927.6256684491977,OUT018
FDG28,3846.587155963303,OUT035
NCE19,955.2878787878788,OUT017
NCM53,-354.29813664596276,OUT010
NCN18,1785.4095238095238,OUT049
FDF32,3209.837837837838,OUT035
FDF11,3846.587155963303,OUT013
DRI59,3647.076923076923,OUT049
NCG54,2932.3086419753085,OUT035
FDM44,1639.8613861386139,OUT046
FDT57,3547.902912621359,OUT018
FDV24,2340.8275862068967,OUT046
FDI50,1835.7041420118344,OUT019
FDS09,955.2878787878788,OUT035
NCC31,3931.845070422535,OUT027
FDQ07,1835.7041420118344,OUT019
FDC22,3155.839285714286,OUT017
FDZ56,2764.5736434108526,OUT046
FDZ40,-879.08,OUT019
FDS46,3412.3194444444443,OUT027
DRD24,2275.05325443787,OUT045
FDV45,3072.776119402985,OUT017
FDL26,2535.0666666666666,OUT045
FDA56,1719.2465753424658,OUT018
FDN27,1829.5238095238096,OUT046
FDM20,3846.587155963303,OUT049
FDO16,1420.0,OUT017
FDL03,3155.839285714286,OUT035
FDE58,1829.5238095238096,OUT046
FDI02,3412.3194444444443,OUT027
NCC55,-1198.6923076923076,OUT019
FDR03,2927.6256684491977,OUT018
FDB14,1536.4107142857142,OUT017
FDR45,3846.587155963303,OUT013
NCN07,2275.05325443787,OUT017
FDM51,-354.29813664596276,OUT019
FDT52,5204.5931034482755,OUT027
FDL26,2535.0666666666666,OUT046
NCZ42,3761.318181818182,OUT046
DRI47,583.2967032967033,OUT019
FDW40,2275.05325443787,OUT013
FDN34,2764.5736434108526,OUT046
FDS01,2932.3086419753085,OUT035
NCG55,1829.5238095238096,OUT045
FDC11,1488.45,OUT035
FDX35,3547.902912621359,OUT018
NCB06,2535.0666666666666,OUT046
FDR09,1835.7041420118344,OUT019
FDC53,1598.979020979021,OUT017
FDY45,4063.9067357512954,OUT013
FDA22,583.2967032967033,OUT010
FDE02,1598.979020979021,OUT035
FDW21,1639.8613861386139,OUT045
FDV34,1271.4333333333334,OUT046
FDS59,1785.4095238095238,OUT049
NCW17,2136.4363636363637,OUT017
NCK54,1829.5238095238096,OUT046
FDG17,1835.7041420118344,OUT019
FDG35,2932.3086419753085,OUT017
FDD08,-1198.6923076923076,OUT010
NCO07,3347.607843137255,OUT017
FDJ10,70.48837209302326,OUT010
FDW36,1822.7721518987341,OUT017
FDW21,-354.29813664596276,OUT010
FDY19,2000.2307692307693,OUT017
DRE03,873.2517006802722,OUT013
NCC55,624.0194174757281,OUT049
FDH52,-879.08,OUT010
FDO09,4197.980582524272,OUT017
FDU43,3846.587155963303,OUT045
FDX09,1037.3128205128205,OUT010
FDH40,-354.29813664596276,OUT019
FDW58,1822.7721518987341,OUT017
FDC47,3647.076923076923,OUT017
NCR41,1598.979020979021,OUT035
DRG49,3846.587155963303,OUT035
FDC52,3931.845070422535,OUT027
FDY13,1271.4333333333334,OUT046
FDY35,733.6923076923077,OUT013
FDI35,2932.3086419753085,OUT017
NCU18,2275.05325443787,OUT049
FDY33,2206.1565217391303,OUT018
FDC15,3931.845070422535,OUT027
FDU01,3009.5049504950493,OUT049
NCU42,2764.5736434108526,OUT046
NCV29,2687.0365853658536,OUT018
NCY30,3009.5049504950493,OUT017
FDQ46,1923.9122807017543,OUT049
FDG58,3931.845070422535,OUT027
FDK33,3347.607843137255,OUT017
NCD07,1829.5238095238096,OUT045
NCX29,3931.845070422535,OUT027
NCT42,2434.625,OUT013
DRN59,873.2517006802722,OUT035
FDI44,1271.4333333333334,OUT035
FDA45,2877.542857142857,OUT049
FDP31,1059.7687074829932,OUT045
FDY01,1829.5238095238096,OUT046
FDT09,1719.2465753424658,OUT018
DRH03,2978.6666666666665,OUT027
FDA36,2927.6256684491977,OUT018
NCF31,2506.4603174603176,OUT017
FDG14,2434.625,OUT049
FDG28,5204.5931034482755,OUT027
FDU14,3946.72131147541,OUT049
FDY47,70.48837209302326,OUT019
FDI56,1536.4107142857142,OUT049
DRD01,940.2264150943396,OUT013
FDM22,955.2878787878788,OUT046
FDH33,733.6923076923077,OUT013
DRZ24,1923.9122807017543,OUT013
NCQ38,1691.252336448598,OUT046
FDO16,2978.6666666666665,OUT027
FDU07,3931.845070422535,OUT027
NCB07,2927.6256684491977,OUT013
FDU48,2275.05325443787,OUT045
NCM43,2645.777777777778,OUT045
FDR31,583.2967032967033,OUT010
DRK49,478.0571428571429,OUT018
NCI30,1835.7041420118344,OUT010
DRD60,2932.3086419753085,OUT017
NCG19,3761.318181818182,OUT046
FDH12,1822.7721518987341,OUT035
FDM32,1536.4107142857142,OUT035
FDM27,2703.607843137255,OUT035
NCU53,3931.845070422535,OUT027
NCQ18,1639.8613861386139,OUT046
FDS10,2687.0365853658536,OUT013
FDB33,3931.845070422535,OUT027
FDI12,1488.45,OUT013
NCW42,3437.6090225563908,OUT013
NCC06,1719.2465753424658,OUT018
FDW02,2136.4363636363637,OUT017
NCD43,1822.7721518987341,OUT017
FDM57,1302.425,OUT018
FDA58,3761.318181818182,OUT017
FDK56,3009.5049504950493,OUT046
FDP52,3761.318181818182,OUT045
FDW20,1719.2465753424658,OUT018
FDS52,1639.8613861386139,OUT049
NCT29,1719.2465753424658,OUT018
NCL54,2687.0365853658536,OUT013
FDC05,3209.837837837838,OUT045
FDF34,3209.837837837838,OUT035
FDP03,3412.3194444444443,OUT027
FDD32,-354.29813664596276,OUT010
FDZ10,1976.1923076923076,OUT045
FDZ40,955.2878787878788,OUT035
FDD51,478.0571428571429,OUT018
NCY30,1037.3128205128205,OUT019
FDP58,3437.6090225563908,OUT017
FDV49,4197.980582524272,OUT017
FDY24,-879.08,OUT019
NCO55,1822.7721518987341,OUT017
FDR13,2000.2307692307693,OUT017
FDS51,1059.7687074829932,OUT017
FDP26,1691.252336448598,OUT045
NCB54,3412.3194444444443,OUT027
FDF32,3209.837837837838,OUT017
FDN31,2927.6256684491977,OUT018
DRM48,803.9830508474577,OUT017
FDN20,2764.5736434108526,OUT049
DRL01,3761.318181818182,OUT046
FDV56,1785.4095238095238,OUT049
DRH13,2978.6666666666665,OUT027
FDA03,2506.4603174603176,OUT017
FDF47,5204.5931034482755,OUT027
FDX32,2340.8275862068967,OUT046
FDX57,1598.979020979021,OUT049
NCA30,3072.776119402985,OUT045
FDO49,873.2517006802722,OUT013
FDL04,-354.29813664596276,OUT019
DRM48,803.9830508474577,OUT035
FDR16,3347.607843137255,OUT013
NCC19,2927.6256684491977,OUT018
NCE42,3761.318181818182,OUT045
FDY24,955.2878787878788,OUT017
FDH19,2764.5736434108526,OUT049
FDJ46,2687.0365853658536,OUT013
FDN45,1835.7041420118344,OUT010
FDY08,2275.05325443787,OUT035
FDZ37,1488.45,OUT035
NCT30,873.2517006802722,OUT045
DRY23,478.0571428571429,OUT018
NCZ30,1719.2465753424658,OUT018
FDC44,1719.2465753424658,OUT018
FDB45,1822.7721518987341,OUT035
FDY04,2645.777777777778,OUT013
FDM27,2535.0666666666666,OUT046
FDZ43,3846.587155963303,OUT017
FDT39,583.2967032967033,OUT019
NCC06,70.48837209302326,OUT019
FDL15,3931.845070422535,OUT027
FDL57,4063.9067357512954,OUT017
FDU08,1639.8613861386139,OUT046
FDK40,4197.980582524272,OUT017
FDQ12,1835.7041420118344,OUT010
FDS48,2506.4603174603176,OUT017
FDP09,3347.607843137255,OUT045
FDW21,1639.8613861386139,OUT049
FDY25,2932.3086419753085,OUT035
DRE13,1420.0,OUT017
FDV43,-1198.6923076923076,OUT019
FDD22,1829.5238095238096,OUT045
FDM46,-354.29813664596276,OUT019
NCO30,1037.3128205128205,OUT010
FDM25,2764.5736434108526,OUT046
NCN41,2070.6603773584907,OUT049
FDU24,1598.979020979021,OUT045
FDZ50,3009.5049504950493,OUT046
FDP45,3946.72131147541,OUT013
NCM54,1976.1923076923076,OUT045
FDW10,1037.3128205128205,OUT019
FDP20,2136.4363636363637,OUT017
FDK32,2340.8275862068967,OUT046
FDN52,1488.45,OUT049
FDM58,1691.252336448598,OUT045
FDZ46,3412.3194444444443,OUT027
NCA18,1719.2465753424658,OUT018
FDD35,1976.1923076923076,OUT046
NCK31,873.2517006802722,OUT035
FDI40,2978.6666666666665,OUT027
FDT50,-354.29813664596276,OUT019
NCT06,2645.777777777778,OUT046
FDT31,3072.776119402985,OUT035
FDT45,955.2878787878788,OUT049
FDT13,3072.776119402985,OUT045
FDO50,1536.4107142857142,OUT045
NCU18,70.48837209302326,OUT010
NCR54,3155.839285714286,OUT049
NCO18,2687.0365853658536,OUT018
FDU09,955.2878787878788,OUT045
FDT13,2927.6256684491977,OUT018
FDE09,1829.5238095238096,OUT046
NCK53,-354.29813664596276,OUT019
FDG45,3347.607843137255,OUT049
DRH15,803.9830508474577,OUT035
FDO21,1835.7041420118344,OUT019
FDD14,4384.108695652174,OUT027
FDC09,1691.252336448598,OUT046
FDH45,2310.0,OUT027
FDV32,1059.7687074829932,OUT046
FDG12,2000.2307692307693,OUT035
FDS32,2275.05325443787,OUT013
NCL55,3946.72131147541,OUT018
DRE01,3846.587155963303,OUT035
DRE15,1271.4333333333334,OUT049
NCL42,3946.72131147541,OUT045
FDP31,940.2264150943396,OUT013
FDN33,1302.425,OUT018
FDZ59,2645.777777777778,OUT046
FDE45,1037.3128205128205,OUT010
FDJ07,1923.9122807017543,OUT013
FDQ45,2927.6256684491977,OUT018
FDM33,5204.5931034482755,OUT027
FDO15,-879.08,OUT010
FDM46,1536.4107142857142,OUT013
FDR03,3209.837837837838,OUT045
FDY49,2206.1565217391303,OUT018
FDQ60,1829.5238095238096,OUT045
FDW10,2764.5736434108526,OUT049
FDO51,733.6923076923077,OUT049
FDJ40,1302.425,OUT018
FDS20,2687.0365853658536,OUT018
FDU45,1923.9122807017543,OUT013
FDV02,2932.3086419753085,OUT035
FDN09,3846.587155963303,OUT046
NCM55,4384.108695652174,OUT027
FDN23,2206.1565217391303,OUT018
FDY31,583.2967032967033,OUT010
FDW03,-354.29813664596276,OUT010
FDD14,3009.5049504950493,OUT046
FDV23,2136.4363636363637,OUT017
DRI03,2764.5736434108526,OUT045
FDN13,1822.7721518987341,OUT035
FDF45,2310.0,OUT027
FDU46,1488.45,OUT035
FDB57,3647.076923076923,OUT049
FDV12,1639.8613861386139,OUT049
FDQ58,2434.625,OUT013
NCA18,2000.2307692307693,OUT017
FDH52,940.2264150943396,OUT049
FDM24,2206.1565217391303,OUT018
NCP43,4384.108695652174,OUT027
NCO18,1037.3128205128205,OUT019
FDM32,1536.4107142857142,OUT017
NCL07,803.9830508474577,OUT017
FDK03,4063.9067357512954,OUT013
FDP59,1822.7721518987341,OUT017
FDQ24,3946.72131147541,OUT049
FDQ16,1302.425,OUT018
FDU44,2535.0666666666666,OUT013
FDH28,-1198.6923076923076,OUT010
FDV28,-1198.6923076923076,OUT019
FDM22,955.2878787878788,OUT045
FDR56,3155.839285714286,OUT046
FDV39,3209.837837837838,OUT049
FDU37,-354.29813664596276,OUT019
FDQ11,1835.7041420118344,OUT010
FDX02,3647.076923076923,OUT045
NCS42,1302.425,OUT018
FDY57,2978.6666666666665,OUT027
FDB21,3846.587155963303,OUT049
FDE28,3761.318181818182,OUT017
FDQ55,2000.2307692307693,OUT017
FDA48,3647.076923076923,OUT049
FDZ19,2764.5736434108526,OUT045
NCC43,3946.72131147541,OUT045
NCV18,1420.0,OUT046
NCA42,2206.1565217391303,OUT018
FDY45,4063.9067357512954,OUT046
NCC30,2877.542857142857,OUT045
FDM57,1420.0,OUT013
FDL09,583.2967032967033,OUT010
FDB09,3412.3194444444443,OUT027
FDT44,2000.2307692307693,OUT035
NCT06,3931.845070422535,OUT027
FDX26,3009.5049504950493,OUT049
FDK32,2434.625,OUT013
DRA12,2275.05325443787,OUT046
FDO46,1037.3128205128205,OUT010
FDE52,1488.45,OUT013
NCH42,3761.318181818182,OUT045
FDV08,803.9830508474577,OUT035
FDB47,3347.607843137255,OUT018
FDC28,70.48837209302326,OUT010
FDD22,1829.5238095238096,OUT046
FDS07,3412.3194444444443,OUT027
DRI13,3437.6090225563908,OUT045
FDG32,3547.902912621359,OUT018
FDU14,3946.72131147541,OUT017
FDD28,-879.08,OUT019
NCP41,1822.7721518987341,OUT017
FDS08,2764.5736434108526,OUT049
FDX47,2535.0666666666666,OUT045
FDC53,-354.29813664596276,OUT019
FDQ19,3846.587155963303,OUT035
FDL14,2535.0666666666666,OUT045
FDM33,1835.7041420118344,OUT019
FDA51,1829.5238095238096,OUT045
FDZ27,478.0571428571429,OUT018
FDT04,733.6923076923077,OUT046
DRC13,2070.6603773584907,OUT049
FDR16,5204.5931034482755,OUT027
FDQ03,5204.5931034482755,OUT027
FDE38,2703.607843137255,OUT035
DRH23,2310.0,OUT027
FDT11,1037.3128205128205,OUT019
FDD09,2932.3086419753085,OUT035
FDR40,1420.0,OUT045
FDX07,3009.5049504950493,OUT017
FDR07,1598.979020979021,OUT035
FDA51,2000.2307692307693,OUT017
FDT59,1835.7041420118344,OUT019
FDF20,3155.839285714286,OUT017
FDR13,1829.5238095238096,OUT045
FDY26,3347.607843137255,OUT049
FDW04,2136.4363636363637,OUT017
FDK52,3647.076923076923,OUT017
FDN60,2535.0666666666666,OUT049
FDM09,583.2967032967033,OUT019
FDP46,1488.45,OUT049
FDB50,-879.08,OUT019
NCQ29,4063.9067357512954,OUT049
FDP16,5204.5931034482755,OUT027
FDX33,2206.1565217391303,OUT018
FDP07,1037.3128205128205,OUT010
FDN22,3946.72131147541,OUT046
FDF39,4197.980582524272,OUT049
FDS21,1059.7687074829932,OUT017
NCM42,1785.4095238095238,OUT013
FDK50,583.2967032967033,OUT019
DRF13,3931.845070422535,OUT027
FDH35,2206.1565217391303,OUT018
FDP60,1302.425,OUT018
DRJ49,3412.3194444444443,OUT027
NCT42,583.2967032967033,OUT019
FDE38,2645.777777777778,OUT049
FDI04,3209.837837837838,OUT049
NCH54,2535.0666666666666,OUT045
FDT56,940.2264150943396,OUT049
DRD15,3547.902912621359,OUT018
FDV58,2927.6256684491977,OUT013
FDP21,3072.776119402985,OUT049
FDH05,3547.902912621359,OUT013
FDR10,3931.845070422535,OUT027
NCP06,2340.8275862068967,OUT045
FDF33,1785.4095238095238,OUT049
DRK37,2927.6256684491977,OUT013
DRH49,1420.0,OUT045
FDT58,2645.777777777778,OUT013
FDD41,1302.425,OUT018
FDP40,1302.425,OUT018
FDM51,2978.6666666666665,OUT027
FDO45,-354.29813664596276,OUT010
FDW33,-354.29813664596276,OUT010
FDY24,955.2878787878788,OUT045
FDB10,1835.7041420118344,OUT010
FDM40,2275.05325443787,OUT035
NCI06,2932.3086419753085,OUT017
FDW12,583.2967032967033,OUT019
FDX48,3931.845070422535,OUT027
NCW05,2978.6666666666665,OUT027
FDX27,1598.979020979021,OUT017
DRM37,3209.837837837838,OUT045
FDA38,3846.587155963303,OUT045
FDR36,733.6923076923077,OUT046
FDZ45,3209.837837837838,OUT046
FDG05,2703.607843137255,OUT017
FDK28,4063.9067357512954,OUT013
FDV47,1488.45,OUT045
FDN21,2535.0666666666666,OUT045
FDP20,3412.3194444444443,OUT027
FDI35,2877.542857142857,OUT045
DRY23,733.6923076923077,OUT013
FDA56,2136.4363636363637,OUT017
FDB09,2070.6603773584907,OUT013
NCO26,3412.3194444444443,OUT027
FDQ49,2206.1565217391303,OUT018
FDI52,3412.3194444444443,OUT027
FDZ44,3412.3194444444443,OUT027
FDZ09,2206.1565217391303,OUT018
FDY03,1923.9122807017543,OUT049
NCG42,2136.4363636363637,OUT017
DRI13,5204.5931034482755,OUT027
FDQ32,2070.6603773584907,OUT013
FDW16,1536.4107142857142,OUT035
FDU27,873.2517006802722,OUT046
FDR28,583.2967032967033,OUT010
FDQ49,583.2967032967033,OUT010
FDS37,1829.5238095238096,OUT046
FDW26,3437.6090225563908,OUT018
FDX12,3846.587155963303,OUT018
NCP06,2434.625,OUT013
FDW45,583.2967032967033,OUT010
NCN30,1598.979020979021,OUT049
FDN24,955.2878787878788,OUT049
NCL41,2310.0,OUT027
FDR02,-354.29813664596276,OUT019
FDD09,1037.3128205128205,OUT010
FDS33,-354.29813664596276,OUT010
FDU22,1829.5238095238096,OUT045
FDI53,2645.777777777778,OUT013
DRH01,2764.5736434108526,OUT049
FDX32,2275.05325443787,OUT013
NCP30,478.0571428571429,OUT018
FDB60,3155.839285714286,OUT045
FDB14,1598.979020979021,OUT049
NCP02,1059.7687074829932,OUT035
FDJ10,2275.05325443787,OUT017
FDG34,1691.252336448598,OUT046
NCB18,1488.45,OUT017
FDM16,1271.4333333333334,OUT049
FDW25,1302.425,OUT018
FDB35,-354.29813664596276,OUT010
DRN11,2434.625,OUT013
FDF41,1835.7041420118344,OUT019
FDH16,1488.45,OUT045
NCQ50,3347.607843137255,OUT018
DRH23,940.2264150943396,OUT018
DRJ37,2434.625,OUT013
DRJ24,4384.108695652174,OUT027
FDY16,3009.5049504950493,OUT035
FDQ27,1691.252336448598,OUT045
FDZ33,2340.8275862068967,OUT045
FDF29,2275.05325443787,OUT045
FDA08,2645.777777777778,OUT049
FDG31,1059.7687074829932,OUT046
FDE34,1037.3128205128205,OUT019
NCR30,2310.0,OUT027
FDV33,4063.9067357512954,OUT035
DRZ24,1719.2465753424658,OUT018
NCL54,2932.3086419753085,OUT035
FDR12,2764.5736434108526,OUT049
NCC54,3846.587155963303,OUT046
DRN59,873.2517006802722,OUT013
FDX50,70.48837209302326,OUT019
FDV31,4384.108695652174,OUT027
NCA29,4384.108695652174,OUT027
FDW60,2764.5736434108526,OUT049
FDX08,2932.3086419753085,OUT017
DRD49,3547.902912621359,OUT013
FDD33,3761.318181818182,OUT046
FDW35,733.6923076923077,OUT013
FDJ36,1822.7721518987341,OUT017
FDV51,2703.607843137255,OUT035
FDW36,1691.252336448598,OUT046
FDH35,2645.777777777778,OUT046
NCS30,3412.3194444444443,OUT027
FDN49,803.9830508474577,OUT017
FDL08,3846.587155963303,OUT018
FDI09,3846.587155963303,OUT013
FDP19,1719.2465753424658,OUT018
FDU21,-1198.6923076923076,OUT010
NCP41,1691.252336448598,OUT045
FDY10,1923.9122807017543,OUT013
FDP12,478.0571428571429,OUT018
NCN26,1923.9122807017543,OUT049
FDK44,2687.0365853658536,OUT013
FDC28,1785.4095238095238,OUT049
FDJ41,5204.5931034482755,OUT027
NCT29,2136.4363636363637,OUT035
NCH42,1835.7041420118344,OUT019
FDU60,2206.1565217391303,OUT018
FDS02,3155.839285714286,OUT045
FDC51,1976.1923076923076,OUT046
FDU03,2687.0365853658536,OUT013
FDX39,3347.607843137255,OUT045
NCY05,-1198.6923076923076,OUT010
NCL06,5204.5931034482755,OUT027
FDD32,1271.4333333333334,OUT035
NCN41,1976.1923076923076,OUT045
NCX53,2275.05325443787,OUT049
FDU57,583.2967032967033,OUT019
FDQ23,1691.252336448598,OUT046
FDQ52,3946.72131147541,OUT045
FDC14,733.6923076923077,OUT045
FDY09,2932.3086419753085,OUT035
FDQ28,2535.0666666666666,OUT045
FDV25,3437.6090225563908,OUT046
FDJ07,2000.2307692307693,OUT035
DRB25,1785.4095238095238,OUT049
FDK52,1835.7041420118344,OUT019
FDY52,2310.0,OUT027
FDB28,3209.837837837838,OUT046
FDT36,803.9830508474577,OUT035
FDV25,3647.076923076923,OUT017
NCN07,3412.3194444444443,OUT027
FDC57,3155.839285714286,OUT017
FDQ03,3547.902912621359,OUT018
FDU23,2703.607843137255,OUT017
NCX41,3347.607843137255,OUT035
NCD06,873.2517006802722,OUT035
FDW08,1691.252336448598,OUT045
NCU29,2506.4603174603176,OUT017
NCE06,2535.0666666666666,OUT013
FDV52,70.48837209302326,OUT010
FDB02,2932.3086419753085,OUT017
NCR18,733.6923076923077,OUT045
FDK16,1598.979020979021,OUT049
NCQ29,1835.7041420118344,OUT010
FDZ01,-354.29813664596276,OUT019
FDW27,2703.607843137255,OUT035
FDD17,3547.902912621359,OUT018
FDW39,2687.0365853658536,OUT013
DRH59,1271.4333333333334,OUT045
FDS52,1639.8613861386139,OUT013
FDU40,4384.108695652174,OUT027
NCF54,2687.0365853658536,OUT013
FDH46,1691.252336448598,OUT045
NCP14,1785.4095238095238,OUT049
FDH50,3009.5049504950493,OUT049
DRF15,583.2967032967033,OUT010
FDV27,2978.6666666666665,OUT027
NCJ06,1923.9122807017543,OUT049
FDN02,2927.6256684491977,OUT018
FDQ51,873.2517006802722,OUT049
FDQ07,3647.076923076923,OUT017
FDS45,1785.4095238095238,OUT049
NCJ06,1976.1923076923076,OUT045
FDD36,2000.2307692307693,OUT035
FDY25,2877.542857142857,OUT045
FDU52,2535.0666666666666,OUT046
DRK47,3647.076923076923,OUT017
NCL30,2136.4363636363637,OUT017
FDN22,3946.72131147541,OUT035
NCF30,3412.3194444444443,OUT027
FDK03,4063.9067357512954,OUT035
FDT45,955.2878787878788,OUT017
NCC54,5204.5931034482755,OUT027
FDP08,2927.6256684491977,OUT018
FDU44,2645.777777777778,OUT046
DRG39,955.2878787878788,OUT035
FDU32,2070.6603773584907,OUT049
FDY27,2877.542857142857,OUT049
NCP54,2070.6603773584907,OUT013
