Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDZ36,2967.277486910995,OUT045
NCU05,1454.225,OUT013
FDT39,2448.645962732919,OUT018
FDK60,1571.4980392156863,OUT017
FDZ25,2718.625,OUT017
FDG12,1962.9797297297298,OUT046
DRB01,1037.3128205128205,OUT019
NCC43,4678.114649681529,OUT027
FDX13,1835.7041420118344,OUT019
FDM22,894.3380281690141,OUT049
FDJ03,2310.0,OUT027
FDU14,3895.234693877551,OUT018
FDB33,583.2967032967033,OUT010
FDP27,3032.9302325581393,OUT046
FDO38,-1042.0196078431372,OUT010
FDE28,4231.08,OUT027
FDO27,1571.4980392156863,OUT035
DRL23,3191.0680272108843,OUT027
FDS28,894.3380281690141,OUT046
FDX24,1571.4980392156863,OUT013
FDZ02,1571.4980392156863,OUT035
FDL46,1847.6083916083917,OUT045
FDS60,4395.268571428572,OUT027
NCO06,609.329268292683,OUT017
FDO16,1454.225,OUT035
FDC60,1454.225,OUT049
FDA48,3396.650485436893,OUT018
FDZ36,4395.268571428572,OUT027
FDK27,1962.9797297297298,OUT045
FDW23,719.1959798994975,OUT018
FDM14,1302.425,OUT018
FDM14,1706.255591054313,OUT013
FDW60,2718.625,OUT018
FDE21,1847.6083916083917,OUT013
NCM42,1822.7721518987341,OUT035
FDY59,-354.29813664596276,OUT010
DRI49,1454.225,OUT049
FDT28,583.2967032967033,OUT019
FDQ22,719.1959798994975,OUT018
FDR60,1271.4333333333334,OUT049
FDC50,-354.29813664596276,OUT019
FDV24,2448.645962732919,OUT013
DRF48,1037.3128205128205,OUT010
FDQ47,609.329268292683,OUT046
DRN36,1706.255591054313,OUT049
NCY06,2059.864734299517,OUT035
FDE52,1571.4980392156863,OUT035
NCB54,2059.864734299517,OUT045
NCF31,2448.645962732919,OUT035
FDJ08,4395.268571428572,OUT027
NCC07,1822.7721518987341,OUT017
NCD19,2310.0,OUT027
FDL46,1962.9797297297298,OUT049
FDM20,3895.234693877551,OUT045
NCI06,1037.3128205128205,OUT010
DRM11,4106.062256809339,OUT035
NCH07,2541.5403225806454,OUT018
FDS23,2059.864734299517,OUT013
FDO49,894.3380281690141,OUT018
FDS35,1009.6837944664031,OUT049
DRK39,1454.225,OUT045
DRI39,1009.6837944664031,OUT049
FDV04,2541.5403225806454,OUT017
NCN14,2906.96174863388,OUT035
FDH08,4231.08,OUT013
FDS20,2967.277486910995,OUT046
FDV40,1271.4333333333334,OUT049
FDZ48,70.48837209302326,OUT010
FDS24,3191.0680272108843,OUT027
FDK44,2799.6589861751154,OUT049
FDS48,2448.645962732919,OUT045
FDK26,1037.3128205128205,OUT010
FDD23,3032.9302325581393,OUT045
NCH54,2541.5403225806454,OUT017
NCP14,-354.29813664596276,OUT010
FDM60,-1042.0196078431372,OUT010
FDV24,2448.645962732919,OUT017
FDH08,3658.9,OUT018
FDS12,3191.0680272108843,OUT027
FDR39,4395.268571428572,OUT027
FDP12,2310.0,OUT027
DRF60,4678.114649681529,OUT027
FDC09,1822.7721518987341,OUT035
FDF50,3136.5602836879434,OUT018
FDG28,3895.234693877551,OUT035
NCE19,894.3380281690141,OUT017
NCM53,-354.29813664596276,OUT010
NCN18,1706.255591054313,OUT049
FDF32,3136.5602836879434,OUT035
FDF11,4678.114649681529,OUT013
DRI59,3658.9,OUT049
NCG54,2799.6589861751154,OUT035
FDM44,1706.255591054313,OUT046
FDT57,3658.9,OUT018
FDV24,2448.645962732919,OUT046
FDI50,1835.7041420118344,OUT019
FDS09,894.3380281690141,OUT035
NCC31,3945.8675496688743,OUT027
FDQ07,1835.7041420118344,OUT019
FDC22,3032.9302325581393,OUT017
FDZ56,2799.6589861751154,OUT046
FDZ40,-1042.0196078431372,OUT019
FDS46,3191.0680272108843,OUT027
DRD24,2243.2899408284025,OUT045
FDV45,3032.9302325581393,OUT017
FDL26,2541.5403225806454,OUT045
FDA56,1962.9797297297298,OUT018
FDN27,1847.6083916083917,OUT046
FDM20,3895.234693877551,OUT049
FDO16,1454.225,OUT017
FDL03,3136.5602836879434,OUT035
FDE58,1847.6083916083917,OUT046
FDI02,3191.0680272108843,OUT027
NCC55,-1042.0196078431372,OUT019
FDR03,3136.5602836879434,OUT018
FDB14,1571.4980392156863,OUT017
FDR45,4678.114649681529,OUT013
NCN07,2059.864734299517,OUT017
FDM51,-354.29813664596276,OUT019
FDT52,4678.114649681529,OUT027
FDL26,2448.645962732919,OUT046
NCZ42,3658.9,OUT046
DRI47,583.2967032967033,OUT019
FDW40,2243.2899408284025,OUT013
FDN34,2799.6589861751154,OUT046
FDS01,2906.96174863388,OUT035
NCG55,1847.6083916083917,OUT045
FDC11,1454.225,OUT035
FDX35,3658.9,OUT018
NCB06,2541.5403225806454,OUT046
FDR09,1835.7041420118344,OUT019
FDC53,1571.4980392156863,OUT017
FDY45,4678.114649681529,OUT013
FDA22,583.2967032967033,OUT010
FDE02,1571.4980392156863,OUT035
FDW21,1706.255591054313,OUT045
FDV34,1271.4333333333334,OUT046
FDS59,1706.255591054313,OUT049
NCW17,2059.864734299517,OUT017
NCK54,1847.6083916083917,OUT046
FDG17,1835.7041420118344,OUT019
FDG35,2718.625,OUT017
FDD08,-1042.0196078431372,OUT010
NCO07,3396.650485436893,OUT017
FDJ10,70.48837209302326,OUT010
FDW36,1822.7721518987341,OUT017
FDW21,-354.29813664596276,OUT010
FDY19,1847.6083916083917,OUT017
DRE03,785.9302325581396,OUT013
NCC55,719.1959798994975,OUT049
FDH52,-1042.0196078431372,OUT010
FDO09,4106.062256809339,OUT017
FDU43,3895.234693877551,OUT045
FDX09,1037.3128205128205,OUT010
FDH40,-354.29813664596276,OUT019
FDW58,1822.7721518987341,OUT017
FDC47,3658.9,OUT017
NCR41,1571.4980392156863,OUT035
DRG49,3895.234693877551,OUT035
FDC52,3945.8675496688743,OUT027
FDY13,1271.4333333333334,OUT046
FDY35,785.9302325581396,OUT013
FDI35,2718.625,OUT017
NCU18,2243.2899408284025,OUT049
FDY33,2541.5403225806454,OUT018
FDC15,3945.8675496688743,OUT027
FDU01,2967.277486910995,OUT049
NCU42,2799.6589861751154,OUT046
NCV29,2718.625,OUT018
NCY30,2967.277486910995,OUT017
FDQ46,1847.6083916083917,OUT049
FDG58,3945.8675496688743,OUT027
FDK33,3396.650485436893,OUT017
NCD07,1847.6083916083917,OUT045
NCX29,3945.8675496688743,OUT027
NCT42,2377.4266666666667,OUT013
DRN59,785.9302325581396,OUT035
FDI44,1271.4333333333334,OUT035
FDA45,2906.96174863388,OUT049
FDP31,1009.6837944664031,OUT045
FDY01,1847.6083916083917,OUT046
FDT09,2243.2899408284025,OUT018
DRH03,3191.0680272108843,OUT027
FDA36,2967.277486910995,OUT018
NCF31,2448.645962732919,OUT017
FDG14,2448.645962732919,OUT049
FDG28,4678.114649681529,OUT027
FDU14,3895.234693877551,OUT049
FDY47,70.48837209302326,OUT019
FDI56,1571.4980392156863,OUT049
DRD01,1009.6837944664031,OUT013
FDM22,894.3380281690141,OUT046
FDH33,719.1959798994975,OUT013
DRZ24,1962.9797297297298,OUT013
NCQ38,1706.255591054313,OUT046
FDO16,3191.0680272108843,OUT027
FDU07,3945.8675496688743,OUT027
NCB07,3136.5602836879434,OUT013
FDU48,2243.2899408284025,OUT045
NCM43,2641.1559633027523,OUT045
FDR31,583.2967032967033,OUT010
DRK49,719.1959798994975,OUT018
NCI30,1835.7041420118344,OUT010
DRD60,2718.625,OUT017
NCG19,3658.9,OUT046
FDH12,1822.7721518987341,OUT035
FDM32,1571.4980392156863,OUT035
FDM27,2541.5403225806454,OUT035
NCU53,3945.8675496688743,OUT027
NCQ18,1706.255591054313,OUT046
FDS10,2906.96174863388,OUT013
FDB33,3945.8675496688743,OUT027
FDI12,1454.225,OUT013
NCW42,4231.08,OUT013
NCC06,2059.864734299517,OUT018
FDW02,2059.864734299517,OUT017
NCD43,1822.7721518987341,OUT017
FDM57,1302.425,OUT018
FDA58,3658.9,OUT017
FDK56,2967.277486910995,OUT046
FDP52,3658.9,OUT045
FDW20,1962.9797297297298,OUT018
FDS52,1706.255591054313,OUT049
NCT29,1962.9797297297298,OUT018
NCL54,2799.6589861751154,OUT013
FDC05,3136.5602836879434,OUT045
FDF34,3136.5602836879434,OUT035
FDP03,3191.0680272108843,OUT027
FDD32,-354.29813664596276,OUT010
FDZ10,2059.864734299517,OUT045
FDZ40,894.3380281690141,OUT035
FDD51,785.9302325581396,OUT018
NCY30,1037.3128205128205,OUT019
FDP58,3396.650485436893,OUT017
FDV49,4106.062256809339,OUT017
FDY24,-1042.0196078431372,OUT019
NCO55,1822.7721518987341,OUT017
FDR13,1847.6083916083917,OUT017
FDS51,1009.6837944664031,OUT017
FDP26,1706.255591054313,OUT045
NCB54,3191.0680272108843,OUT027
FDF32,3136.5602836879434,OUT017
FDN31,3032.9302325581393,OUT018
DRM48,609.329268292683,OUT017
FDN20,2799.6589861751154,OUT049
DRL01,3658.9,OUT046
FDV56,1706.255591054313,OUT049
DRH13,3191.0680272108843,OUT027
FDA03,2338.356687898089,OUT017
FDF47,4231.08,OUT027
FDX32,2338.356687898089,OUT046
FDX57,1571.4980392156863,OUT049
NCA30,3032.9302325581393,OUT045
FDO49,894.3380281690141,OUT013
FDL04,-354.29813664596276,OUT019
DRM48,609.329268292683,OUT035
FDR16,4231.08,OUT013
NCC19,3032.9302325581393,OUT018
NCE42,3658.9,OUT045
FDY24,894.3380281690141,OUT017
FDH19,2799.6589861751154,OUT049
FDJ46,2799.6589861751154,OUT013
FDN45,1835.7041420118344,OUT010
FDY08,2243.2899408284025,OUT035
FDZ37,1454.225,OUT035
NCT30,785.9302325581396,OUT045
DRY23,719.1959798994975,OUT018
NCZ30,1962.9797297297298,OUT018
FDC44,1847.6083916083917,OUT018
FDB45,1822.7721518987341,OUT035
FDY04,2641.1559633027523,OUT013
FDM27,2541.5403225806454,OUT046
FDZ43,3895.234693877551,OUT017
FDT39,583.2967032967033,OUT019
NCC06,70.48837209302326,OUT019
FDL15,3945.8675496688743,OUT027
FDL57,4106.062256809339,OUT017
FDU08,1706.255591054313,OUT046
FDK40,4106.062256809339,OUT017
FDQ12,1835.7041420118344,OUT010
FDS48,2448.645962732919,OUT017
FDP09,3396.650485436893,OUT045
FDW21,1706.255591054313,OUT049
FDY25,2906.96174863388,OUT035
DRE13,1454.225,OUT017
FDV43,-1042.0196078431372,OUT019
FDD22,1847.6083916083917,OUT045
FDM46,-354.29813664596276,OUT019
NCO30,1037.3128205128205,OUT010
FDM25,2799.6589861751154,OUT046
NCN41,1962.9797297297298,OUT049
FDU24,1571.4980392156863,OUT045
FDZ50,2967.277486910995,OUT046
FDP45,4678.114649681529,OUT013
NCM54,2059.864734299517,OUT045
FDW10,1037.3128205128205,OUT019
FDP20,2059.864734299517,OUT017
FDK32,2448.645962732919,OUT046
FDN52,1454.225,OUT049
FDM58,1706.255591054313,OUT045
FDZ46,3191.0680272108843,OUT027
NCA18,1847.6083916083917,OUT018
FDD35,1962.9797297297298,OUT046
NCK31,894.3380281690141,OUT035
FDI40,3191.0680272108843,OUT027
FDT50,-354.29813664596276,OUT019
NCT06,2641.1559633027523,OUT046
FDT31,2967.277486910995,OUT035
FDT45,894.3380281690141,OUT049
FDT13,2967.277486910995,OUT045
FDO50,1571.4980392156863,OUT045
NCU18,70.48837209302326,OUT010
NCR54,3136.5602836879434,OUT049
NCO18,2718.625,OUT018
FDU09,894.3380281690141,OUT045
FDT13,2967.277486910995,OUT018
FDE09,1847.6083916083917,OUT046
NCK53,-354.29813664596276,OUT019
FDG45,3396.650485436893,OUT049
DRH15,785.9302325581396,OUT035
FDO21,1835.7041420118344,OUT019
FDD14,4395.268571428572,OUT027
FDC09,1706.255591054313,OUT046
FDH45,2310.0,OUT027
FDV32,1009.6837944664031,OUT046
FDG12,1962.9797297297298,OUT035
FDS32,2243.2899408284025,OUT013
NCL55,3895.234693877551,OUT018
DRE01,3895.234693877551,OUT035
DRE15,1271.4333333333334,OUT049
NCL42,3895.234693877551,OUT045
FDP31,1009.6837944664031,OUT013
FDN33,1302.425,OUT018
FDZ59,2641.1559633027523,OUT046
FDE45,1037.3128205128205,OUT010
FDJ07,1962.9797297297298,OUT013
FDQ45,2967.277486910995,OUT018
FDM33,4231.08,OUT027
FDO15,-1042.0196078431372,OUT010
FDM46,1571.4980392156863,OUT013
FDR03,3136.5602836879434,OUT045
FDY49,2641.1559633027523,OUT018
FDQ60,1962.9797297297298,OUT045
FDW10,2799.6589861751154,OUT049
FDO51,785.9302325581396,OUT049
FDJ40,1302.425,OUT018
FDS20,2718.625,OUT018
FDU45,1847.6083916083917,OUT013
FDV02,2799.6589861751154,OUT035
FDN09,3895.234693877551,OUT046
NCM55,4395.268571428572,OUT027
FDN23,2338.356687898089,OUT018
FDY31,583.2967032967033,OUT010
FDW03,-354.29813664596276,OUT010
FDD14,2967.277486910995,OUT046
FDV23,2059.864734299517,OUT017
DRI03,2799.6589861751154,OUT045
FDN13,1822.7721518987341,OUT035
FDF45,2310.0,OUT027
FDU46,1454.225,OUT035
FDB57,3658.9,OUT049
FDV12,1706.255591054313,OUT049
FDQ58,2448.645962732919,OUT013
NCA18,1847.6083916083917,OUT017
FDH52,1009.6837944664031,OUT049
FDM24,2377.4266666666667,OUT018
NCP43,4395.268571428572,OUT027
NCO18,1037.3128205128205,OUT019
FDM32,1571.4980392156863,OUT017
NCL07,719.1959798994975,OUT017
FDK03,4678.114649681529,OUT013
FDP59,1822.7721518987341,OUT017
FDQ24,3895.234693877551,OUT049
FDQ16,1302.425,OUT018
FDU44,2541.5403225806454,OUT013
FDH28,-1042.0196078431372,OUT010
FDV28,-1042.0196078431372,OUT019
FDM22,894.3380281690141,OUT045
FDR56,3136.5602836879434,OUT046
FDV39,3136.5602836879434,OUT049
FDU37,-354.29813664596276,OUT019
FDQ11,1835.7041420118344,OUT010
FDX02,3658.9,OUT045
NCS42,1302.425,OUT018
FDY57,3191.0680272108843,OUT027
FDB21,3895.234693877551,OUT049
FDE28,3658.9,OUT017
FDQ55,1847.6083916083917,OUT017
FDA48,3658.9,OUT049
FDZ19,2799.6589861751154,OUT045
NCC43,3895.234693877551,OUT045
NCV18,1454.225,OUT046
NCA42,2541.5403225806454,OUT018
FDY45,4106.062256809339,OUT046
NCC30,2906.96174863388,OUT045
FDM57,1454.225,OUT013
FDL09,583.2967032967033,OUT010
FDB09,3191.0680272108843,OUT027
FDT44,1962.9797297297298,OUT035
NCT06,3945.8675496688743,OUT027
FDX26,2967.277486910995,OUT049
FDK32,2448.645962732919,OUT013
DRA12,2243.2899408284025,OUT046
FDO46,1037.3128205128205,OUT010
FDE52,1454.225,OUT013
NCH42,3658.9,OUT045
FDV08,719.1959798994975,OUT035
FDB47,3396.650485436893,OUT018
FDC28,70.48837209302326,OUT010
FDD22,1847.6083916083917,OUT046
FDS07,3191.0680272108843,OUT027
DRI13,3396.650485436893,OUT045
FDG32,3658.9,OUT018
FDU14,3895.234693877551,OUT017
FDD28,-1042.0196078431372,OUT019
NCP41,1822.7721518987341,OUT017
FDS08,2799.6589861751154,OUT049
FDX47,2541.5403225806454,OUT045
FDC53,-354.29813664596276,OUT019
FDQ19,3895.234693877551,OUT035
FDL14,2541.5403225806454,OUT045
FDM33,1835.7041420118344,OUT019
FDA51,1847.6083916083917,OUT045
FDZ27,785.9302325581396,OUT018
FDT04,719.1959798994975,OUT046
DRC13,1962.9797297297298,OUT049
FDR16,4231.08,OUT027
FDQ03,4678.114649681529,OUT027
FDE38,2641.1559633027523,OUT035
DRH23,2310.0,OUT027
FDT11,1037.3128205128205,OUT019
FDD09,2906.96174863388,OUT035
FDR40,1454.225,OUT045
FDX07,2967.277486910995,OUT017
FDR07,1571.4980392156863,OUT035
FDA51,1847.6083916083917,OUT017
FDT59,1835.7041420118344,OUT019
FDF20,3136.5602836879434,OUT017
FDR13,1847.6083916083917,OUT045
FDY26,3396.650485436893,OUT049
FDW04,2059.864734299517,OUT017
FDK52,3658.9,OUT017
FDN60,2541.5403225806454,OUT049
FDM09,583.2967032967033,OUT019
FDP46,1454.225,OUT049
FDB50,-1042.0196078431372,OUT019
NCQ29,4106.062256809339,OUT049
FDP16,4678.114649681529,OUT027
FDX33,2541.5403225806454,OUT018
FDP07,1037.3128205128205,OUT010
FDN22,3895.234693877551,OUT046
FDF39,4106.062256809339,OUT049
FDS21,1009.6837944664031,OUT017
NCM42,1706.255591054313,OUT013
FDK50,583.2967032967033,OUT019
DRF13,3945.8675496688743,OUT027
FDH35,2641.1559633027523,OUT018
FDP60,1302.425,OUT018
DRJ49,3191.0680272108843,OUT027
NCT42,583.2967032967033,OUT019
FDE38,2641.1559633027523,OUT049
FDI04,3136.5602836879434,OUT049
NCH54,2541.5403225806454,OUT045
FDT56,1009.6837944664031,OUT049
DRD15,3658.9,OUT018
FDV58,3136.5602836879434,OUT013
FDP21,2967.277486910995,OUT049
FDH05,4231.08,OUT013
FDR10,3945.8675496688743,OUT027
NCP06,2377.4266666666667,OUT045
FDF33,1706.255591054313,OUT049
DRK37,3032.9302325581393,OUT013
DRH49,1454.225,OUT045
FDT58,2641.1559633027523,OUT013
FDD41,1302.425,OUT018
FDP40,1302.425,OUT018
FDM51,3191.0680272108843,OUT027
FDO45,-354.29813664596276,OUT010
FDW33,-354.29813664596276,OUT010
FDY24,894.3380281690141,OUT045
FDB10,1835.7041420118344,OUT010
FDM40,2243.2899408284025,OUT035
NCI06,2718.625,OUT017
FDW12,583.2967032967033,OUT019
FDX48,3945.8675496688743,OUT027
NCW05,3191.0680272108843,OUT027
FDX27,1571.4980392156863,OUT017
DRM37,3136.5602836879434,OUT045
FDA38,3895.234693877551,OUT045
FDR36,719.1959798994975,OUT046
FDZ45,3136.5602836879434,OUT046
FDG05,2541.5403225806454,OUT017
FDK28,4678.114649681529,OUT013
FDV47,1454.225,OUT045
FDN21,2541.5403225806454,OUT045
FDP20,3191.0680272108843,OUT027
FDI35,2906.96174863388,OUT045
DRY23,719.1959798994975,OUT013
FDA56,1962.9797297297298,OUT017
FDB09,1962.9797297297298,OUT013
NCO26,3191.0680272108843,OUT027
FDQ49,2541.5403225806454,OUT018
FDI52,3191.0680272108843,OUT027
FDZ44,3191.0680272108843,OUT027
FDZ09,2641.1559633027523,OUT018
FDY03,1847.6083916083917,OUT049
NCG42,2059.864734299517,OUT017
DRI13,4231.08,OUT027
FDQ32,2059.864734299517,OUT013
FDW16,1571.4980392156863,OUT035
FDU27,785.9302325581396,OUT046
FDR28,583.2967032967033,OUT010
FDQ49,583.2967032967033,OUT010
FDS37,1847.6083916083917,OUT046
FDW26,3396.650485436893,OUT018
FDX12,3895.234693877551,OUT018
NCP06,2448.645962732919,OUT013
FDW45,583.2967032967033,OUT010
NCN30,1571.4980392156863,OUT049
FDN24,894.3380281690141,OUT049
NCL41,2310.0,OUT027
FDR02,-354.29813664596276,OUT019
FDD09,1037.3128205128205,OUT010
FDS33,-354.29813664596276,OUT010
FDU22,1962.9797297297298,OUT045
FDI53,2641.1559633027523,OUT013
DRH01,2799.6589861751154,OUT049
FDX32,2243.2899408284025,OUT013
NCP30,719.1959798994975,OUT018
FDB60,3136.5602836879434,OUT045
FDB14,1571.4980392156863,OUT049
NCP02,1009.6837944664031,OUT035
FDJ10,2243.2899408284025,OUT017
FDG34,1706.255591054313,OUT046
NCB18,1454.225,OUT017
FDM16,1271.4333333333334,OUT049
FDW25,1302.425,OUT018
FDB35,-354.29813664596276,OUT010
DRN11,2338.356687898089,OUT013
FDF41,1835.7041420118344,OUT019
FDH16,1454.225,OUT045
NCQ50,3396.650485436893,OUT018
DRH23,1009.6837944664031,OUT018
DRJ37,2448.645962732919,OUT013
DRJ24,4395.268571428572,OUT027
FDY16,2967.277486910995,OUT035
FDQ27,1706.255591054313,OUT045
FDZ33,2377.4266666666667,OUT045
FDF29,2059.864734299517,OUT045
FDA08,2641.1559633027523,OUT049
FDG31,1009.6837944664031,OUT046
FDE34,1037.3128205128205,OUT019
NCR30,2310.0,OUT027
FDV33,4106.062256809339,OUT035
DRZ24,1962.9797297297298,OUT018
NCL54,2799.6589861751154,OUT035
FDR12,2799.6589861751154,OUT049
NCC54,3895.234693877551,OUT046
DRN59,785.9302325581396,OUT013
FDX50,70.48837209302326,OUT019
FDV31,4395.268571428572,OUT027
NCA29,4395.268571428572,OUT027
FDW60,2799.6589861751154,OUT049
FDX08,2718.625,OUT017
DRD49,4678.114649681529,OUT013
FDD33,3658.9,OUT046
FDW35,719.1959798994975,OUT013
FDJ36,1822.7721518987341,OUT017
FDV51,2641.1559633027523,OUT035
FDW36,1706.255591054313,OUT046
FDH35,2641.1559633027523,OUT046
NCS30,3191.0680272108843,OUT027
FDN49,719.1959798994975,OUT017
FDL08,3895.234693877551,OUT018
FDI09,4678.114649681529,OUT013
FDP19,2059.864734299517,OUT018
FDU21,-1042.0196078431372,OUT010
NCP41,1706.255591054313,OUT045
FDY10,1847.6083916083917,OUT013
FDP12,609.329268292683,OUT018
NCN26,1847.6083916083917,OUT049
FDK44,2799.6589861751154,OUT013
FDC28,1706.255591054313,OUT049
FDJ41,4678.114649681529,OUT027
NCT29,1962.9797297297298,OUT035
NCH42,1835.7041420118344,OUT019
FDU60,2641.1559633027523,OUT018
FDS02,3136.5602836879434,OUT045
FDC51,1962.9797297297298,OUT046
FDU03,2906.96174863388,OUT013
FDX39,3396.650485436893,OUT045
NCY05,-1042.0196078431372,OUT010
NCL06,4678.114649681529,OUT027
FDD32,1271.4333333333334,OUT035
NCN41,1962.9797297297298,OUT045
NCX53,2243.2899408284025,OUT049
FDU57,583.2967032967033,OUT019
FDQ23,1706.255591054313,OUT046
FDQ52,3895.234693877551,OUT045
FDC14,719.1959798994975,OUT045
FDY09,2799.6589861751154,OUT035
FDQ28,2541.5403225806454,OUT045
FDV25,3396.650485436893,OUT046
FDJ07,1847.6083916083917,OUT035
DRB25,1706.255591054313,OUT049
FDK52,1835.7041420118344,OUT019
FDY52,2310.0,OUT027
FDB28,3136.5602836879434,OUT046
FDT36,609.329268292683,OUT035
FDV25,3658.9,OUT017
NCN07,3191.0680272108843,OUT027
FDC57,3136.5602836879434,OUT017
FDQ03,3658.9,OUT018
FDU23,2641.1559633027523,OUT017
NCX41,3396.650485436893,OUT035
NCD06,785.9302325581396,OUT035
FDW08,1706.255591054313,OUT045
NCU29,2338.356687898089,OUT017
NCE06,2541.5403225806454,OUT013
FDV52,70.48837209302326,OUT010
FDB02,2718.625,OUT017
NCR18,719.1959798994975,OUT045
FDK16,1571.4980392156863,OUT049
NCQ29,1835.7041420118344,OUT010
FDZ01,-354.29813664596276,OUT019
FDW27,2541.5403225806454,OUT035
FDD17,3658.9,OUT018
FDW39,2799.6589861751154,OUT013
DRH59,1271.4333333333334,OUT045
FDS52,1706.255591054313,OUT013
FDU40,4395.268571428572,OUT027
NCF54,2799.6589861751154,OUT013
FDH46,1706.255591054313,OUT045
NCP14,1706.255591054313,OUT049
FDH50,2967.277486910995,OUT049
DRF15,583.2967032967033,OUT010
FDV27,3191.0680272108843,OUT027
NCJ06,1962.9797297297298,OUT049
FDN02,3136.5602836879434,OUT018
FDQ51,785.9302325581396,OUT049
FDQ07,3658.9,OUT017
FDS45,1706.255591054313,OUT049
NCJ06,1962.9797297297298,OUT045
FDD36,1847.6083916083917,OUT035
FDY25,2906.96174863388,OUT045
FDU52,2541.5403225806454,OUT046
DRK47,3658.9,OUT017
NCL30,2059.864734299517,OUT017
FDN22,3895.234693877551,OUT035
NCF30,3191.0680272108843,OUT027
FDK03,4106.062256809339,OUT035
FDT45,894.3380281690141,OUT017
NCC54,4678.114649681529,OUT027
FDP08,3136.5602836879434,OUT018
FDU44,2641.1559633027523,OUT046
DRG39,894.3380281690141,OUT035
FDU32,1962.9797297297298,OUT049
FDY27,2906.96174863388,OUT049
NCP54,1962.9797297297298,OUT013
NCZ41,2059.864734299517,OUT049
DRL49,2338.356687898089,OUT013
FDI05,1271.4333333333334,OUT018
FDY56,3658.9,OUT045
DRC13,1962.9797297297298,OUT013
NCV29,2718.625,OUT017
FDR24,1454.225,OUT049
FDZ34,3032.9302325581393,OUT018
